         105
-1.3954582759986434E-0001 -4.1090428203358842E-0001 -1.5180966652647732E-0001 -4.1821205600493272E-0001 -7.3077739713443002E-0003  1.2263838926612980E-0002
-1.5180966652647732E-0001 -4.1821205600493272E-0001 -1.6407146386179239E-0001 -4.2796575843075146E-0001 -9.7537024258187444E-0003  1.2261797335315072E-0002
-1.6407146386179239E-0001 -4.2796575843075146E-0001 -1.8001425030725948E-0001 -4.3771045743894610E-0001 -9.7446990081946350E-0003  1.5942786445467094E-0002
-1.8001425030725948E-0001 -4.3771045743894610E-0001 -1.9350304401262508E-0001 -4.4746115872555725E-0001 -9.7507012866111520E-0003  1.3488793705365598E-0002
-1.9350304401262508E-0001 -4.4746115872555725E-0001 -2.0453886577353841E-0001 -4.5599489806334659E-0001 -8.5337393377893367E-0003  1.1035821760913334E-0002
-2.0453886577353841E-0001 -4.5599489806334659E-0001 -2.1557468753445175E-0001 -4.6452863740113592E-0001 -8.5337393377893367E-0003  1.1035821760913334E-0002
-2.1557468753445175E-0001 -4.6452863740113592E-0001 -2.2661050929536508E-0001 -4.7306237673892548E-0001 -8.5337393377895587E-0003  1.1035821760913334E-0002
-2.2661050929536508E-0001 -4.7306237673892548E-0001 -2.4010032379637969E-0001 -4.8159011379829919E-0001 -8.5277370593737079E-0003  1.3489814501014608E-0002
-2.4010032379637969E-0001 -4.8159011379829919E-0001 -2.5358707591044749E-0001 -4.9378674353938434E-0001 -1.2196629741085152E-0002  1.3486752114067802E-0002
-2.5358707591044749E-0001 -4.9378674353938434E-0001 -2.6707689041146221E-0001 -5.0231448059875805E-0001 -8.5277370593737079E-0003  1.3489814501014719E-0002
-2.6707689041146221E-0001 -5.0231448059875805E-0001 -2.7565871943227427E-0001 -5.1085422221496346E-0001 -8.5397416162054096E-0003  8.5818290208120596E-0003
-2.7565871943227427E-0001 -5.1085422221496346E-0001 -2.8423952765743721E-0001 -5.2061692805840609E-0001 -9.7627058434426317E-0003  8.5808082251629392E-0003
-2.8423952765743721E-0001 -5.2061692805840609E-0001 -2.9772934215845193E-0001 -5.2914466511777936E-0001 -8.5277370593732638E-0003  1.3489814501014719E-0002
-2.9772934215845193E-0001 -5.2914466511777936E-0001 -3.0508519560486214E-0001 -5.3646444364595558E-0001 -7.3197785281762240E-0003  7.3558534464102099E-0003
-3.0508519560486214E-0001 -5.3646444364595558E-0001 -3.1734393055323018E-0001 -5.4988703875348621E-0001 -1.3422595107530633E-0002  1.2258734948368044E-0002
-3.1734393055323018E-0001 -5.4988703875348621E-0001 -3.2715173514844387E-0001 -5.5964674345772059E-0001 -9.7597047042343732E-0003  9.8078045952136872E-0003
-3.2715173514844387E-0001 -5.5964674345772059E-0001 -3.3450452620790727E-0001 -5.7063541466760870E-0001 -1.0988671209888112E-0002  7.3527910594634038E-0003
-3.3450452620790727E-0001 -5.7063541466760870E-0001 -3.4554034796882083E-0001 -5.7916915400539803E-0001 -8.5337393377893367E-0003  1.1035821760913556E-0002
-3.4554034796882083E-0001 -5.7916915400539803E-0001 -3.5536142290747075E-0001 -5.7303032375554830E-0001  6.1388302498497360E-0003  9.8210749386499208E-0003
-3.5536142290747075E-0001 -5.7303032375554830E-0001 -3.5169064175380849E-0001 -5.6080968490079908E-0001  1.2220638854749222E-0002 -3.6707811536622614E-0003
-3.5169064175380849E-0001 -5.6080968490079908E-0001 -3.4556280547309792E-0001 -5.5226394100617782E-0001  8.5457438946212605E-0003 -6.1278362807105635E-0003
-3.4556280547309792E-0001 -5.5226394100617782E-0001 -3.3943598998803626E-0001 -5.4249523288431933E-0001  9.7687081218584826E-0003 -6.1268154850616652E-0003
-3.3943598998803626E-0001 -5.4249523288431933E-0001 -3.3208626131551977E-0001 -5.2783766899271978E-0001  1.4657563891599557E-0002 -7.3497286725164868E-0003
-3.3208626131551977E-0001 -5.2783766899271978E-0001 -3.2350647388600562E-0001 -5.1685199892203992E-0001  1.0985670070679854E-0002 -8.5797874295141519E-0003
-3.2350647388600562E-0001 -5.1685199892203992E-0001 -3.1492770725214059E-0001 -5.0464336462412285E-0001  1.2208634297917076E-0002 -8.5787666338650315E-0003
-3.1492770725214059E-0001 -5.0464336462412285E-0001 -3.0389290628687604E-0001 -4.9488666105909584E-0001  9.7567035650270029E-0003 -1.1034800965264546E-0002
-3.0389290628687604E-0001 -4.9488666105909584E-0001 -2.9408918487425828E-0001 -4.8023509944591236E-0001  1.4651561613183484E-0002 -9.8037214126177608E-0003
-2.9408918487425828E-0001 -4.8023509944591236E-0001 -2.8550837664909523E-0001 -4.7047239360246951E-0001  9.7627058434428537E-0003 -8.5808082251630502E-0003
-2.8550837664909523E-0001 -4.7047239360246951E-0001 -2.7570363444082857E-0001 -4.5704379621652325E-0001  1.3428597385946262E-0002 -9.8047422082666591E-0003
-2.7570363444082857E-0001 -4.5704379621652325E-0001 -2.6712384701131442E-0001 -4.4605812614584317E-0001  1.0985670070680076E-0002 -8.5797874295141519E-0003
-2.6712384701131442E-0001 -4.4605812614584317E-0001 -2.5854099719485346E-0001 -4.3874134875687520E-0001  7.3167773889679655E-0003 -8.5828498164609579E-0003
-2.5854099719485346E-0001 -4.3874134875687520E-0001 -2.4628124145083630E-0001 -4.2654171787658202E-0001  1.2199630880293189E-0002 -1.2259755744017165E-0002
-2.4628124145083630E-0001 -4.2654171787658202E-0001 -2.3279653092806640E-0001 -4.1189915968102198E-0001  1.4642558195560040E-0002 -1.3484710522769894E-0002
-2.3279653092806640E-0001 -4.1189915968102198E-0001 -2.2421572270290346E-0001 -4.0213645383757912E-0001  9.7627058434428537E-0003 -8.5808082251629392E-0003
-2.2421572270290346E-0001 -4.0213645383757912E-0001 -2.0827497784873428E-0001 -3.8994582637490982E-0001  1.2190627462669301E-0002 -1.5940744854169187E-0002
-2.0827497784873428E-0001 -3.8994582637490982E-0001 -1.9355918777331793E-0001 -3.8019812622750693E-0001  9.7477001474028935E-0003 -1.4715790075416346E-0002
-1.9355918777331793E-0001 -3.8019812622750693E-0001 -1.8374934158680634E-0001 -3.7288434997774678E-0001  7.3137762497601511E-0003 -9.8098461865115949E-0003
-1.8374934158680634E-0001 -3.7288434997774678E-0001 -1.7639246734474712E-0001 -3.6678753567680800E-0001  6.0968143009387799E-0003 -7.3568742420592192E-0003
-1.7639246734474712E-0001 -3.6678753567680800E-0001 -1.6535358319688687E-0001 -3.6192268902073033E-0001  4.8648466560776704E-0003 -1.1038884147860251E-0002
-1.6535358319688687E-0001 -3.6192268902073033E-0001 -1.5554475780602417E-0001 -3.5338594854373295E-0001  8.5367404769973732E-0003 -9.8088253908626966E-0003
-1.5554475780602417E-0001 -3.5338594854373295E-0001 -1.4450893604511095E-0001 -3.4485220920594362E-0001  8.5337393377893367E-0003 -1.1035821760913223E-0002
-1.4450893604511095E-0001 -3.4485220920594362E-0001 -1.2856512880399484E-0001 -3.3633047442498598E-0001  8.5217347809576349E-0003 -1.5943807241116104E-0002
-1.2856512880399484E-0001 -3.3633047442498598E-0001 -1.1262132156287885E-0001 -3.2780873964402835E-0001  8.5217347809576349E-0003 -1.5943807241115993E-0002
-1.1262132156287885E-0001 -3.2780873964402835E-0001 -1.0158447900631651E-0001 -3.2049796453347623E-0001  7.3107751105521146E-0003 -1.1036842556562343E-0002
-1.0158447900631651E-0001 -3.2049796453347623E-0001 -8.4412654599500980E-0002 -3.1320219511896363E-0001  7.2957694145125984E-0003 -1.7171824406815528E-0002
-8.4412654599500980E-0002 -3.1320219511896363E-0001 -6.9693802137137717E-0002 -3.0712338765327241E-0001  6.0788074656912272E-0003 -1.4718852462363263E-0002
-6.9693802137137717E-0002 -3.0712338765327241E-0001 -5.6203987636123109E-0002 -2.9859565059389892E-0001  8.5277370593734858E-0003 -1.3489814501014608E-0002
-5.6203987636123109E-0002 -2.9859565059389892E-0001 -4.1485135173759735E-0002 -2.9251684312820792E-0001  6.0788074656910052E-0003 -1.4718852462363374E-0002
-4.1485135173759735E-0002 -2.9251684312820792E-0001 -2.6763220324449555E-0002 -2.9010692834422880E-0001  2.4099147839791168E-0003 -1.4721914849310180E-0002
-2.6763220324449555E-0002 -2.9010692834422880E-0001 -1.2047430249033209E-0002 -2.8035922819682568E-0001  9.7477001474031155E-0003 -1.4715790075416346E-0002
-1.2047430249033209E-0002 -2.8035922819682568E-0001  6.3554737104289938E-0003 -2.7795831683047045E-0001  2.4009113663552295E-0003 -1.8402903959462202E-0002
 6.3554737104289938E-0003 -2.7795831683047045E-0001  2.3529339708542429E-0002 -2.7310847587043252E-0001  4.8498409600379322E-0003 -1.7173865998113436E-0002
 2.3529339708542429E-0002 -2.7310847587043252E-0001  4.3156177651108463E-0002 -2.6704167296157344E-0001  6.0668029088590814E-0003 -1.9626837942566033E-0002
 4.3156177651108463E-0002 -2.6704167296157344E-0001  6.0333106036168926E-0002 -2.6586072468324717E-0001  1.1809482783262659E-0003 -1.7176928385060464E-0002
 6.0333106036168926E-0002 -2.6586072468324717E-0001  7.2598986554079814E-0002 -2.6099887916637776E-0001  4.8618455168694119E-0003 -1.2265880517910888E-0002
 7.2598986554079814E-0002 -2.6099887916637776E-0001  8.9775914939140167E-0002 -2.5981793088805150E-0001  1.1809482783262659E-0003 -1.7176928385060353E-0002
 8.9775914939140167E-0002 -2.5981793088805150E-0001  1.0817983969425127E-0001 -2.5863998374893349E-0001  1.1779471391180074E-0003 -1.8403924755111101E-0002
 1.0817983969425127E-0001 -2.5863998374893349E-0001  1.2535166410106702E-0001 -2.5134421433442089E-0001  7.2957694145125984E-0003 -1.7171824406815750E-0002
 1.2535166410106702E-0001 -2.5134421433442089E-0001  1.4130363770737464E-0001 -2.5260619337136170E-0001 -1.2619790369408079E-0003 -1.5951973606307623E-0002
 1.4130363770737464E-0001 -2.5260619337136170E-0001  1.5848158688808400E-0001 -2.5264820932027288E-0001 -4.2015948911178214E-0005 -1.7177949180709362E-0002
 1.5848158688808400E-0001 -2.5264820932027288E-0001  1.7197752616299256E-0001 -2.5145825762432272E-0001  1.1899516959501533E-0003 -1.3495939274908553E-0002
 1.7197752616299256E-0001 -2.5145825762432272E-0001  1.8670148260360064E-0001 -2.5149427129481805E-0001 -3.6013670495327332E-0005 -1.4723956440608088E-0002
 1.8670148260360064E-0001 -2.5149427129481805E-0001  1.9897042550845834E-0001 -2.5030131845966030E-0001  1.1929528351577456E-0003 -1.2268942904857694E-0002
 1.9897042550845834E-0001 -2.5030131845966030E-0001  2.1737537105921845E-0001 -2.5034633554777952E-0001 -4.5017088119214677E-0005 -1.8404945550760110E-0002
 2.1737537105921845E-0001 -2.5034633554777952E-0001  2.3087233112977579E-0001 -2.5037934807906681E-0001 -3.3012531287290869E-0005 -1.3496960070557340E-0002
 2.3087233112977579E-0001 -2.5037934807906681E-0001  2.4927727668053590E-0001 -2.5042436516718602E-0001 -4.5017088119214677E-0005 -1.8404945550760110E-0002
 2.4927727668053590E-0001 -2.5042436516718602E-0001  2.6645420506559636E-0001 -2.4924341688885998E-0001  1.1809482783260439E-0003 -1.7176928385060464E-0002
 2.6645420506559636E-0001 -2.4924341688885998E-0001  2.8117918230185335E-0001 -2.5050239478659253E-0001 -1.2589778977325494E-0003 -1.4724977236256986E-0002
 2.8117918230185335E-0001 -2.5050239478659253E-0001  2.9467920475935760E-0001 -2.5420429999959193E-0001 -3.7019052129994012E-0003 -1.3500022457504257E-0002
 2.9467920475935760E-0001 -2.5420429999959193E-0001  3.1799826056421421E-0001 -2.6159910700796662E-0001 -7.3948070083746931E-0003 -2.3319055804856603E-0002
 3.1799826056421421E-0001 -2.6159910700796662E-0001  3.2537146753665680E-0001 -2.7506972034282406E-0001 -1.3470613334857440E-0002 -7.3732069724425919E-0003
          52
-4.7887565484040717E-0002  2.7914790103998444E-0002 -6.2605397150755082E-0002  2.0613018411070105E-0002 -7.3017716929283383E-0003  1.4717831666714365E-0002
-6.2605397150755082E-0002  2.0613018411070105E-0002 -7.6094190856120791E-0002  1.0862317124459286E-0002 -9.7507012866108189E-0003  1.3488793705365709E-0002
-7.6094190856120791E-0002  1.0862317124459286E-0002 -9.0812022522835156E-0002  3.5605454315309482E-0003 -7.3017716929283383E-0003  1.4717831666714365E-0002
-9.0812022522835156E-0002  3.5605454315309482E-0003 -1.0430489941079668E-0001 -1.2982989461307604E-0003 -4.8588443776617085E-0003  1.3492876887961525E-0002
-1.0430489941079668E-0001 -1.2982989461307604E-0003 -1.1656669674611164E-0001 -1.1052001371949505E-0002 -9.7537024258187444E-0003  1.2261797335314961E-0002
-1.1656669674611164E-0001 -1.1052001371949505E-0002 -1.2760353930267399E-0001 -1.8362776482501619E-0002 -7.3107751105521146E-0003  1.1036842556562343E-0002
-1.2760353930267399E-0001 -1.8362776482501619E-0002 -1.3986737822928696E-0001 -2.5670550453845808E-0002 -7.3077739713441892E-0003  1.2263838926612980E-0002
-1.3986737822928696E-0001 -2.5670550453845808E-0002 -1.5336025511724849E-0001 -3.0529394831507628E-0002 -4.8588443776618195E-0003  1.3492876887961525E-0002
-1.5336025511724849E-0001 -3.0529394831507628E-0002 -1.6439607687816182E-0001 -3.9063134169297076E-0002 -8.5337393377894477E-0003  1.1035821760913334E-0002
-1.6439607687816182E-0001 -3.9063134169297076E-0002 -1.7297892669462278E-0001 -4.6379911558265152E-0002 -7.3167773889680765E-0003  8.5828498164609579E-0003
-1.7297892669462278E-0001 -4.6379911558265152E-0002 -1.8401883163813193E-0001 -5.0021793987105490E-0002 -3.6418824288403373E-0003  1.1039904943509149E-0002
-1.8401883163813193E-0001 -5.0021793987105490E-0002 -1.9382867782464352E-0001 -5.7335570236865641E-0002 -7.3137762497601511E-0003  9.8098461865115949E-0003
-1.9382867782464352E-0001 -5.7335570236865641E-0002 -2.0363852401115523E-0001 -6.4649346486625570E-0002 -7.3137762497599290E-0003  9.8098461865117059E-0003
-2.0363852401115523E-0001 -6.4649346486625570E-0002 -2.1712935930781874E-0001 -7.1954119318761944E-0002 -7.3047728321363747E-0003  1.3490835296663506E-0002
-2.1712935930781874E-0001 -7.1954119318761944E-0002 -2.3061815301318456E-0001 -8.1704820605372874E-0002 -9.7507012866109299E-0003  1.3488793705365820E-0002
-2.3061815301318456E-0001 -8.1704820605372874E-0002 -2.3919691964704959E-0001 -9.3913454903289950E-0002 -1.2208634297917076E-0002  8.5787666338650315E-0003
-2.3919691964704959E-0001 -9.3913454903289950E-0002 -2.5146075857366257E-0001 -1.0122122887463414E-0001 -7.3077739713441892E-0003  1.2263838926612980E-0002
-2.5146075857366257E-0001 -1.0122122887463414E-0001 -2.6126856316887626E-0001 -1.1098093357886885E-0001 -9.7597047042347063E-0003  9.8078045952136872E-0003
-2.6126856316887626E-0001 -1.1098093357886885E-0001 -2.7230234333849168E-0001 -1.2196060137113296E-0001 -1.0979667792264114E-0002  1.1033780169615426E-0002
-2.7230234333849168E-0001 -1.2196060137113296E-0001 -2.8456414067380675E-0001 -1.3171430379695159E-0001 -9.7537024258186333E-0003  1.2261797335315072E-0002
-2.8456414067380675E-0001 -1.3171430379695159E-0001 -2.9682491721347282E-0001 -1.4269097045000778E-0001 -1.0976666653056188E-0002  1.2260776539666063E-0002
-2.9682491721347282E-0001 -1.4269097045000778E-0001 -3.0663272180868650E-0001 -1.5245067515424238E-0001 -9.7597047042345952E-0003  9.8078045952136872E-0003
-3.0663272180868650E-0001 -1.5245067515424238E-0001 -3.1766854356959962E-0001 -1.6098441449203194E-0001 -8.5337393377895587E-0003  1.1035821760913112E-0002
-3.1766854356959962E-0001 -1.6098441449203194E-0001 -3.2747226498221760E-0001 -1.7563597610521564E-0001 -1.4651561613183706E-0002  9.8037214126179828E-0003
-3.2747226498221760E-0001 -1.7563597610521564E-0001 -3.3973712470447970E-0001 -1.8172078584932261E-0001 -6.0848097441069671E-0003  1.2264859722262100E-0002
-3.3973712470447970E-0001 -1.8172078584932261E-0001 -3.4954288770839526E-0001 -1.9392641900803165E-0001 -1.2205633158709039E-0002  9.8057630039155574E-0003
-3.4954288770839526E-0001 -1.9392641900803165E-0001 -3.5813084150310104E-0001 -1.9512837526081339E-0001 -1.2019562527817440E-0003  8.5879537947057827E-0003
-3.5813084150310104E-0001 -1.9512837526081339E-0001 -3.5568807751513820E-0001 -1.8168177103961924E-0001  1.3446604221194147E-0002 -2.4427639879628371E-0003
-3.5568807751513820E-0001 -1.8168177103961924E-0001 -3.4833732804697271E-0001 -1.6824717137525691E-0001  1.3434599664362334E-0002 -7.3507494681654961E-0003
-3.4833732804697271E-0001 -1.6824717137525691E-0001 -3.3852850265611023E-0001 -1.5971043089825954E-0001  8.5367404769973732E-0003 -9.8088253908624745E-0003
-3.3852850265611023E-0001 -1.5971043089825954E-0001 -3.2994973602224520E-0001 -1.4750179660034224E-0001  1.2208634297917298E-0002 -8.5787666338650315E-0003
-3.2994973602224520E-0001 -1.4750179660034224E-0001 -3.1646298390817729E-0001 -1.3530516685925698E-0001  1.2196629741085263E-0002 -1.3486752114067913E-0002
-3.1646298390817729E-0001 -1.3530516685925698E-0001 -3.0788727966125895E-0001 -1.1942763987962790E-0001  1.5877526979629075E-0002 -8.5757042469183364E-0003
-3.0788727966125895E-0001 -1.1942763987962790E-0001 -2.9562650312159300E-0001 -1.0845097322657182E-0001  1.0976666653056077E-0002 -1.2260776539665952E-0002
-2.9562650312159300E-0001 -1.0845097322657182E-0001 -2.8459476454327559E-0001 -9.5025376979833265E-0002  1.3425596246738558E-0002 -1.1031738578317407E-0002
-2.8459476454327559E-0001 -9.5025376979833265E-0002 -2.7110597083790977E-0001 -8.5274675693222446E-0002  9.7507012866108189E-0003 -1.3488793705365820E-0002
-2.7110597083790977E-0001 -8.5274675693222446E-0002 -2.5884417350259481E-0001 -7.5520973267403813E-0002  9.7537024258186333E-0003 -1.2261797335314961E-0002
-2.5884417350259481E-0001 -7.5520973267403813E-0002 -2.4535844218417602E-0001 -6.2101379299080994E-0002  1.3419593968322818E-0002 -1.3485731318418792E-0002
-2.4535844218417602E-0001 -6.2101379299080994E-0002 -2.3187271086575711E-0001 -4.8681785330758398E-0002  1.3419593968322596E-0002 -1.3485731318418903E-0002
-2.3187271086575711E-0001 -4.8681785330758398E-0002 -2.1960683034784612E-0001 -4.3819939813888653E-0002  4.8618455168697450E-0003 -1.2265880517910999E-0002
-2.1960683034784612E-0001 -4.3819939813888653E-0002 -2.0489001947678087E-0001 -3.5295203893723093E-0002  8.5247359201655604E-0003 -1.4716810871065245E-0002
-2.0489001947678087E-0001 -3.5295203893723093E-0002 -1.9140122577141527E-0001 -2.5544502607112163E-0002  9.7507012866109299E-0003 -1.3488793705365598E-0002
-1.9140122577141527E-0001 -2.5544502607112163E-0002 -1.7545946012159708E-0001 -1.4576839371679973E-0002  1.0967663235432190E-0002 -1.5941765649818196E-0002
-1.7545946012159708E-0001 -1.4576839371679973E-0002 -1.6074162845488282E-0001 -7.2750676787516344E-0003  7.3017716929283383E-0003 -1.4717831666714254E-0002
-1.6074162845488282E-0001 -7.2750676787516344E-0003 -1.4602277599251956E-0001 -1.1962602130606292E-0003  6.0788074656910052E-0003 -1.4718852462363263E-0002
-1.4602277599251956E-0001 -1.1962602130606292E-0003 -1.3866692254610924E-0001  6.1235183151153727E-0003  7.3197785281760019E-0003 -7.3558534464103209E-0003
-1.3866692254610924E-0001  6.1235183151153727E-0003 -1.2272107371369534E-0001  1.2199324641598452E-0002  6.0758063264830797E-0003 -1.5945848832413900E-0002
-1.2272107371369534E-0001  1.2199324641598452E-0002 -1.0800222125133208E-0001  1.8278132107289458E-0002  6.0788074656910052E-0003 -1.4718852462363263E-0002
-1.0800222125133208E-0001  1.8278132107289458E-0002 -9.8190333473522462E-0002  2.3145979902575164E-0002  4.8678477952857069E-0003 -9.8118877778096136E-0003
-9.8190333473522462E-0002  2.3145979902575164E-0002 -7.4884548012102425E-0002  3.1649707848285136E-0002  8.5037279457099713E-0003 -2.3305785461420037E-0002
-7.4884548012102425E-0002  3.1649707848285136E-0002 -6.1391671124140901E-0002  3.6508552225946844E-0002  4.8588443776617085E-0003 -1.3492876887961525E-0002
-6.1391671124140901E-0002  3.6508552225946844E-0002 -4.7887565484040717E-0002  2.7914790103998444E-0002 -8.5937621219484006E-0003 -1.3504105640100184E-0002
          95
 3.2228253990290190E-0001  4.8562003127717834E-0001  3.1001972177193793E-0001  4.7708929307859682E-0001 -8.5307381985815223E-0003  1.2262818130963971E-0002
 3.1001972177193793E-0001  4.7708929307859682E-0001  2.9529576533132995E-0001  4.7712530674909237E-0001  3.6013670495549377E-0005  1.4723956440607977E-0002
 2.9529576533132995E-0001  4.7712530674909237E-0001  2.7934583331632012E-0001  4.7594135733155829E-0001 -1.1839494175340803E-0003  1.5949932015009827E-0002
 2.7934583331632012E-0001  4.7594135733155829E-0001  2.6094088776556001E-0001  4.7598637441967728E-0001  4.5017088118992632E-0005  1.8404945550760110E-0002
 2.6094088776556001E-0001  4.7598637441967728E-0001  2.4376395938049966E-0001  4.7480542614135146E-0001 -1.1809482783258218E-0003  1.7176928385060353E-0002
 2.4376395938049966E-0001  4.7480542614135146E-0001  2.2781402736548984E-0001  4.7362147672381738E-0001 -1.1839494175340803E-0003  1.5949932015009827E-0002
 2.2781402736548984E-0001  4.7362147672381738E-0001  2.1309415410747756E-0001  4.6876563348536360E-0001 -4.8558432384537831E-0003  1.4719873258012273E-0002
 2.1309415410747756E-0001  4.6876563348536360E-0001  1.9714422209246774E-0001  4.6758168406782952E-0001 -1.1839494175340803E-0003  1.5949932015009827E-0002
 1.9714422209246774E-0001  4.6758168406782952E-0001  1.8733029272336044E-0001  4.6515976472701848E-0001 -2.4219193408110407E-0003  9.8139293691072993E-0003
 1.8733029272336044E-0001  4.6515976472701848E-0001  1.7138138150399951E-0001  4.6275285108224740E-0001 -2.4069136447710804E-0003  1.5948911219360928E-0002
 1.7138138150399951E-0001  4.6275285108224740E-0001  1.5420547391458794E-0001  4.6034893857668391E-0001 -2.4039125055634880E-0003  1.7175907589411565E-0002
 1.5420547391458794E-0001  4.6034893857668391E-0001  1.4316352737978089E-0001  4.5915298460231813E-0001 -1.1959539743657821E-0003  1.1041946534807057E-0002
